timestamp,cement_kg_m3,blast_furnace_slag_kg_m3,fly_ash_kg_m3,water_kg_m3,superplasticizer_kg_m3,coarse_aggregate_kg_m3,fine_aggregate_kg_m3,age_days,compressive_strength_mpa,free_lime_percent,c3s_content_percent,c2s_content_percent,c3a_content_percent,water_cement_ratio,fineness_blaine_cm2_g,free_lime_pct
2025-09-16 18:57:46.154937,293.0867849414408,127.73901048738308,47.10962658568965,162.79229978440998,4.937593022121832,954.6585891616146,749.5255333009768,3,18.159156115431937,1.2631831223086387,64.30867849414408,16.386950524369155,7.942192531713793,0.5554406003564307,2996.8796511060914,1.2631831223086387
2025-09-16 18:57:46.154937,332.3844269050346,101.78891109760522,34.15160158000077,171.72788933156713,5.036033744088893,820.4356827369985,724.6351853140604,3,12.855301565855072,1.1571060313171015,68.23844269050346,15.08944555488026,7.683032031600016,0.5166544381474028,3001.8016872044445,1.1571060313171015
2025-09-16 18:57:46.154937,288.2923312638332,120.9466994084077,12.12770666092429,191.1310624906752,2.266283273438347,1073.2829081821744,782.8679751431049,3,19.959015602295988,1.2991803120459198,63.82923312638332,16.047334970420383,7.242554133218485,0.6629765753836857,2863.3141636719174,1.2991803120459198
2025-09-16 18:57:46.154937,338.37173645764545,119.05515405045908,33.658227378636184,149.0539202212327,3.7402308952723793,1048.7774821084338,673.1499434584326,3,20.02748954178615,1.3005497908357229,68.83717364576455,15.952757702522954,7.673164547572724,0.4405034586566009,2937.011544763619,1.3005497908357229
2025-09-16 18:57:46.157596,288.71118497567323,82.78899988184263,55.54753875916384,170.73677275829203,2.152634726232154,926.4883199275412,831.9382554351462,3,23.321899915039765,1.3664379983007953,63.87111849756732,14.139449994092132,8.110950775183277,0.5913756779900241,2857.6317363116077,1.3664379983007953
2025-09-16 18:57:46.157596,392.6139092254469,49.94247778367232,30.52907600591063,166.83503175332302,2.167545888414709,1125.433836075734,766.013492197949,3,24.657962129214056,1.3931592425842811,74.26139092254469,12.497123889183616,7.610581520118212,0.42493408367130203,2858.3772944207353,1.3931592425842811
2025-09-16 18:57:46.157596,341.12724560515943,85.50440613101878,71.2041981499776,181.17968443179197,3.381238357834492,1071.573424117084,685.8538738574925,3,25.331843073909614,1.4066368614781923,69.11272456051594,14.275220306550938,8.424083962999552,0.5311205327806032,2919.0619178917245,1.4066368614781923
2025-09-16 18:57:46.157596,233.5906975550785,106.73355455679916,49.48851375616011,160.74534869430775,4.955399432563894,1162.3884992811152,865.6185918644787,3,11.722345404817842,1.1344469080963568,58.359069755507846,15.336677727839959,7.9897702751232025,0.6881496154460753,2997.7699716281945,1.1344469080963568
2025-09-16 18:57:46.157596,308.56841405949854,86.2334721139318,41.81435123773792,183.1394592193687,6.53175655896123,830.7729168356672,897.478417189735,3,10.612580753170054,1.1122516150634012,65.85684140594985,14.31167360569659,7.836287024754759,0.5935133049102541,3076.5878279480617,1.1122516150634012
2025-09-16 18:57:46.158091,294.217585880588,132.36042500293888,39.51823204130815,168.26937460872128,1.7682264251790545,982.9614234611804,976.1611139727692,3,17.96426386951499,1.2592852773902998,64.4217585880588,16.618021250146946,7.790364640826163,0.5719215393093994,2838.4113212589527,1.2592852773902998
2025-09-16 18:57:46.158091,264.00778958026456,126.50979812460017,72.42061334648943,139.00117442845044,4.169799422073261,1107.1080500402804,766.684925340158,3,19.172423818540796,1.2834484763708158,61.40077895802646,16.325489906230008,8.448412266929788,0.5265040650862721,2958.4899711036633,1.2834484763708158
2025-09-16 18:57:46.158091,318.0818012523817,85.96896396064326,78.45496272199881,184.50528234495096,2.621535069845742,997.9439442649492,869.374993026219,3,29.95742701864628,1.4991485403729257,66.80818012523817,14.298448198032164,8.569099254439976,0.5800560787146556,2881.076753492287,1.4991485403729257
2025-09-16 18:57:46.158091,289.0164056081244,89.54043596776422,50.010559177131945,204.01063316947744,6.267322049548118,900.6410484405964,923.891143601923,3,22.67644571853757,1.3535289143707514,63.90164056081244,14.477021798388211,8.000211183542639,0.705879075411706,3063.366102477406,1.3535289143707514
2025-09-16 18:57:46.158091,313.05276360899444,40.05397946403677,28.56285533919689,191.67088606023776,3.820210487074218,887.8248897144113,806.9979002944591,3,16.714372116169958,1.2342874423233992,66.30527636089944,12.002698973201838,7.571257106783937,0.6122638364554939,2941.010524353711,1.2342874423233992
2025-09-16 18:57:46.158091,278.96773386173203,13.112338654189315,31.95896891284979,197.11111318041424,3.4423259143591305,1050.1685045168788,818.4488679012971,3,11.494422411855888,1.1298884482371176,62.8967733861732,10.655616932709465,7.639179378256996,0.7065731597407988,2922.1162957179567,1.1298884482371176
2025-09-16 18:57:46.158091,282.8642741736615,162.65124114342183,32.60673837450611,212.9896178864784,7.702145784826278,1024.8325142515882,709.3263185365902,3,15.263810563152374,1.2052762112630475,63.28642741736615,18.132562057171093,7.652134767490122,0.7529746147995902,3135.107289241314,1.2052762112630475
2025-09-16 18:57:46.158091,291.9357144166996,133.2454845021255,26.21176214265344,165.40795060385182,4.87472084534553,1040.0235855526776,728.371650107264,3,13.83023091584107,1.1766046183168215,64.19357144166996,16.662274225106273,7.524235242853069,0.5665903225795589,2993.7360422672764,1.1766046183168215
2025-09-16 18:57:46.158091,394.3092950605265,118.38321715187708,31.987585307042625,154.13716912482704,4.411514988727085,897.0027725223065,987.026219631064,3,22.953692353308803,1.359073847066176,74.43092950605265,15.919160857593853,7.639751706140853,0.3909042243124575,2970.5757494363543,1.359073847066176
2025-09-16 18:57:46.158091,204.06143923504797,94.2795279770996,39.11771995771615,156.76432312175274,7.29206028828413,951.935205851176,883.2763339038231,3,11.897545390196292,1.1379509078039258,55.4061439235048,14.71397639885498,7.782354399154323,0.7682211970542063,3114.6030144142064,1.1379509078039258
2025-09-16 18:57:46.158091,423.1621056242643,114.87045663917814,29.956250884370547,155.81046129162388,1.9390771805132463,859.5760433738411,730.1608826488518,3,31.97960467376944,1.5395920934753888,77.31621056242643,15.743522831958908,7.5991250176874106,0.36820513751288425,2846.9538590256625,1.5395920934753888
2025-09-16 18:57:46.158861,357.14114072575103,106.03297140144905,-1.24667317590621,200.97414252833127,4.090410565244614,841.757202597636,844.1571407465462,3,17.94640132179995,1.258928026435999,70.7141140725751,15.301648570072452,6.975066536481876,0.5627303035431012,2954.5205282622305,1.258928026435999
2025-09-16 18:57:46.158861,337.5966516343387,131.51963188022836,46.17944474799662,213.10814226176592,2.9203869379462315,1081.683701143098,772.4721577390134,3,19.544979633781427,1.2908995926756286,68.75966516343387,16.575981594011417,7.9235888949599325,0.6312507580572508,2896.0193468973116,1.2908995926756286
2025-09-16 18:57:46.158861,304.98256825438204,98.07584960221024,64.30762630882488,181.45361048658685,3.529597930473507,1014.9597957518788,734.7076008777565,3,15.630570300159686,1.2126114060031936,65.4982568254382,14.903792480110512,8.286152526176497,0.5949638745754109,2926.4798965236755,1.2126114060031936
2025-09-16 18:57:46.158861,274.82621729419003,109.86287230910442,64.36371451415869,171.7701371087564,8.31241650411459,1009.7827174707922,683.5956315927558,3,20.75789966705124,1.315157993341025,62.482621729419,15.493143615455221,8.287274290283174,0.6250136497162627,3165.6208252057295,1.315157993341025
2025-09-16 18:57:46.158861,365.3571377141214,141.2712043993486,51.01775403712036,137.4554515929701,8.276719464541882,1053.6413899891345,796.3256937007872,3,25.206475629547555,1.4041295125909512,71.53571377141213,17.063560219967428,8.020355080742407,0.37622216019363486,3163.835973227094,1.4041295125909512
2025-09-16 18:57:46.159171,317.3224104748488,35.39829659188855,83.22940331456036,172.6158559910511,7.255560501267797,914.7775357002675,729.3024687447149,3,27.706603601012997,1.45413207202026,66.73224104748488,11.769914829594427,8.664588066291207,0.5439762534664495,3112.77802506339,1.45413207202026
2025-09-16 18:57:46.159171,332.8276804316915,90.25505849474132,61.15382121450249,186.2636894772996,5.168336460371393,886.9821270515316,674.8302298131357,3,22.74213425997762,1.3548426851995523,68.28276804316914,14.512752924737066,8.22307642429005,0.5596400192306955,3008.4168230185696,1.3548426851995523
2025-09-16 18:57:46.159171,251.26591648863396,25.01782855379281,27.77084086125936,167.8699322356852,5.025657287087371,1027.3010717494385,811.4741253485995,3,20.35441812328038,1.3070883624656076,60.126591648863396,11.250891427689641,7.555416817225187,0.6680967103760721,3001.2828643543685,1.3070883624656076
2025-09-16 18:57:46.159171,258.9658840824145,50.63803759129325,72.80298077042534,166.1079926167371,1.3272804324592054,1001.602528229516,677.3985378536269,3,12.681348421466945,1.153626968429339,60.89658840824145,12.531901879564662,8.456059615408506,0.6414280908286519,2816.36402162296,1.153626968429339
2025-09-16 18:57:46.159171,348.1688064622161,130.6771129602892,81.61081373136747,156.9127466353403,4.134452232823223,1079.4600382945212,926.3550313355888,3,24.257574123496635,1.3851514824699327,69.8168806462216,16.53385564801446,8.63221627462735,0.4506800831175804,2956.722611641161,1.3851514824699327
2025-09-16 18:57:46.159171,320.6390463468249,173.19257219017817,29.698116163442627,144.96342386496562,6.587636934287631,1097.362224942785,751.0592288396332,3,14.513780508601036,1.1902756101720207,67.06390463468249,18.659628609508907,7.593962323268853,0.4521078312719386,3079.3818467143815,1.1902756101720207
2025-09-16 18:57:46.159171,394.8396491326974,116.91727360157078,24.848442821707675,183.16106979840265,4.507233194970904,984.9385985370068,787.6801867841734,3,32.04242211762276,1.5408484423524553,74.48396491326974,15.845863680078539,7.496968856434154,0.4638872266266401,2975.361659748545,1.5408484423524553
2025-09-16 18:57:46.159171,255.52427851872383,122.76785769360296,69.74669033178203,161.08507878606437,1.9143935635142009,1030.9894779380634,729.2800914602848,3,21.515118985719504,1.33030237971439,60.55242785187238,16.138392884680147,8.39493380663564,0.6304100718721359,2845.71967817571,1.33030237971439
2025-09-16 18:57:46.159171,317.0575987408322,98.12220616301433,53.03515984497481,195.5205582768695,3.067507360493492,900.4826040100762,694.3605245275975,3,18.6139081238238,1.272278162476476,66.70575987408321,14.906110308150716,8.060703196899496,0.6166720465094138,2903.3753680246746,1.272278162476476
2025-09-16 18:57:46.159171,313.8345399665009,77.38106233399971,33.29714196739954,159.95565962146551,4.649243088202619,1054.968318629026,826.998565978112,3,18.451745491870582,1.2690349098374116,66.38345399665009,13.869053116699986,7.6659428393479905,0.5096815017191523,2982.462154410131,1.2690349098374116
2025-09-16 18:57:46.159171,300.65009459389535,49.21129557413843,17.846779457638824,150.66429618768646,4.981422876864369,869.8412017196669,787.4380137244234,3,22.186438853752392,1.343728777075048,65.06500945938953,12.460564778706921,7.356935589152776,0.5011283844470331,2999.0711438432186,1.343728777075048
2025-09-16 18:57:46.159171,372.67670385786585,97.0498111961575,53.69481157791449,169.97195706228726,5.613962145372476,814.6981517102431,703.1871245268674,3,23.223631922119548,1.3644726384423909,72.26767038578659,14.852490559807876,8.07389623155829,0.4560842019444081,3030.698107268624,1.3644726384423909
2025-09-16 18:57:46.159171,288.82686073370746,70.31115590288988,5.762761773409864,164.39601741765074,4.042482856956623,1104.0430892644838,795.1121993595306,3,22.11794118484133,1.3423588236968267,63.88268607337075,13.515557795144494,7.115255235468197,0.569185348620399,2952.124142847831,1.3423588236968267
2025-09-16 18:57:46.159171,302.9104359223,106.71742402193983,37.17026181911381,172.55361894124155,-1.0152646793875144,915.3565698541022,776.0943928776637,3,18.410134940723665,1.2682026988144732,65.29104359223,15.335871201096992,7.7434052363822765,0.5696522749896393,2699.2367660306245,1.2682026988144732
2025-09-16 18:57:46.159171,328.5445255346584,62.68410293826145,24.99184532060565,203.66987333779852,4.487318643255016,1010.7169915259597,878.7081874884917,3,10.924815364774927,1.1184963072954985,67.85445255346585,13.134205146913072,7.499836906412113,0.6199155898469331,2974.3659321627506,1.1184963072954985
2025-09-16 18:57:46.159171,288.1590696629996,108.36982486671404,48.67734770748355,169.51103727474697,4.03646805781305,949.2991340729944,704.2667526172484,3,24.16753160751148,1.3833506321502296,63.81590696629996,15.418491243335701,7.973546954149671,0.588255082420238,2951.8234028906527,1.3833506321502296
2025-09-16 18:57:46.159171,334.31300951872566,119.01330642796296,64.88383942999873,207.41072287993427,4.9888794127038585,977.5146944205148,793.0332219085481,3,23.660063471616844,1.3732012694323368,68.43130095187257,15.950665321398148,8.297676788599974,0.6204087695495939,2999.4439706351927,1.3732012694323368
2025-09-16 18:57:46.159171,333.9798874467338,166.31569004774053,70.15027379673845,179.21960961244912,5.0171121616487,1095.7932055215683,749.4678780389085,3,24.923629635692663,1.3984725927138533,68.39798874467338,18.315784502387025,8.40300547593477,0.5366179711675982,3000.855608082435,1.3984725927138533
2025-09-16 18:57:46.159171,338.73170267146685,98.32692767026882,53.97896293592989,208.7267081141196,3.2244609769229187,1202.259023056948,773.491816072972,3,22.497201488932163,1.3499440297786434,68.87317026714669,14.91634638351344,8.079579258718598,0.6162006876473618,2911.223048846146,1.3499440297786434
2025-09-16 18:57:46.159171,297.02373219691,102.28016174237234,58.08589509923395,180.9200549450655,4.426411528523461,922.0980578480014,861.8591989332607,3,22.239962932173047,1.344799258643461,64.702373219691,15.114008087118616,8.161717901984678,0.6091097623981295,2971.320576426173,1.344799258643461
2025-09-16 18:57:46.159171,372.06366445330576,132.73930361782806,56.95352967076673,175.68664724904735,4.735726822196906,1129.0758424122428,771.0121953963118,3,27.746791098644845,1.454935821972897,72.20636644533057,16.6369651808914,8.139070593415335,0.47219512151823184,2986.786341109845,1.454935821972897
2025-09-16 18:57:46.159171,228.20689244102803,118.27414362721532,40.25542871772896,162.540778190926,3.952537394457156,1258.7908973530684,859.3457835512102,3,11.100024498606173,1.1220004899721234,57.8206892441028,15.913707181360767,7.80510857435458,0.7122518362714609,2947.626869722858,1.1220004899721234
2025-09-16 18:57:46.159171,269.98915614206027,111.79953518183116,27.02411929682688,182.68592994495583,3.0668242180293697,873.7230224301436,785.3177462274277,3,23.31675895989374,1.3663351791978748,61.99891561420603,15.589976759091558,7.540482385936538,0.6766417309324524,2903.3412109014685,1.3663351791978748
2025-09-16 18:57:46.159171,333.1065337260524,95.42590490858368,36.4487069532869,180.60062958328163,1.9762331608735728,1065.905434391342,814.8670103122203,3,24.74570505027916,1.3949141010055832,68.31065337260524,14.771295245429183,7.728974139065738,0.5421707811105501,2848.8116580436786,1.3949141010055832
2025-09-16 18:57:46.159171,317.8507742982524,102.45488075642696,33.39111186886869,155.8595670428557,7.41321630972783,1132.2744466885135,704.7266795221019,3,23.873652340956045,1.377473046819121,66.78507742982524,15.122744037821349,7.667822237377374,0.4903545300053486,3120.6608154863916,1.377473046819121
2025-09-16 18:57:46.159171,315.36497604383044,91.29176367434046,78.03197185892859,161.08986240114538,5.252535472468137,1075.882441616361,709.2783851252034,3,19.08185067799034,1.2816370135598067,66.53649760438304,14.564588183717023,8.560639437178573,0.5108045427934794,3012.6267736234067,1.2816370135598067
2025-09-16 18:57:46.159171,327.3548690585019,132.57686697494734,60.69011296961101,215.22376249734748,4.606156384006221,924.1029301096656,794.5242805866867,3,25.29686058210394,1.4059372116420787,67.7354869058502,16.628843348747367,8.21380225939222,0.6574631473066149,2980.307819200311,1.4059372116420787
