timestamp,feed_rate_tph,fuel_rate_tph,burning_zone_temp_c,kiln_speed_rpm,raw_meal_fineness,o2_percent,preheater_stage1_temp_c,preheater_stage2_temp_c,preheater_stage3_temp_c,free_lime_percent,thermal_energy_kcal_kg
2025-08-18 20:15:06.146986,184.96714153011231,14.643010539025557,1456.9657249533363,2.8038856064879187,3405.62849033972,3.0491030728395283,802.3651327900441,909.6045722351839,969.9200323146143,1.9320513798452863,707.8431657467705
2025-08-18 20:16:06.146986,178.61735698828815,15.389001073892695,1455.6664718507134,2.9890028706126257,3702.54049420312,2.967945885561698,816.8869244955517,933.4638480188468,941.1165185395372,1.8745876822914003,687.2464607483554
2025-08-18 20:17:06.146986,186.47688538100692,14.805237877909715,1431.2696030838902,3.082594318741483,3460.3626305395364,3.475895378009768,810.2330585985012,854.8428543097311,948.0024077269094,1.8675530654145862,701.6330593061127
2025-08-18 20:18:06.146986,195.23029856408024,16.22083609389224,1461.5916844352748,3.2299337821849385,3518.113852943528,3.7664155707131104,761.6625740542124,952.18816997455,944.7385288659331,2.08876809250782,691.9402396090132
2025-08-18 20:19:06.146986,177.65846625276663,18.394357062923824,1420.1983464884677,3.404832465321376,3643.4781213275437,3.3434234720673084,794.4133909391622,909.902603528288,965.4216104178901,1.9073320265452907,699.5634153270782
2025-08-18 20:20:06.146986,177.6586304305082,14.457915685717591,1436.9163134847934,3.3388271886743532,3488.207318630212,3.5057718755852316,819.5833864725273,903.2917922669875,958.583913983608,1.8262036760757114,694.6288777052289
2025-08-18 20:21:06.146986,195.79212815507393,18.001640995536828,1410.0182437420438,2.964135040310503,3136.430428334028,2.891297883846793,812.5412096731379,871.4524560273343,1007.1895981175975,2.1071561046234453,704.9310948700814
2025-08-18 20:22:06.146986,187.6743472915291,14.436655855306224,1481.1725303392564,3.1256575475668695,3708.1175009107096,3.0627024030695673,776.5438873835833,880.8948065285405,938.475695050044,1.9495949687429814,680.5661780094882
2025-08-18 20:23:06.146986,175.30525614065047,14.304745575006232,1445.369010121094,3.2152751177405134,3750.9857659830104,3.74286603679982,812.4771042279332,888.6737050602401,1003.7855683269578,1.9976008907803038,706.2438067917116
2025-08-18 20:24:06.146986,185.42560043585965,17.637189236686428,1493.3376806963263,3.1475585751107005,3133.7767816799114,3.2633557301291143,827.4466775541332,857.2243830280694,895.6476852230485,1.7457270391825916,713.8442520539022
2025-08-18 20:25:06.146986,175.36582307187538,17.843872756015234,1466.05899853039,3.1461409548263415,3291.3417588676925,2.878985062118592,770.7110289136865,890.5550645343807,964.6856910574865,2.006952398733714,702.3662375773638
2025-08-18 20:26:06.146986,175.34270246429742,17.702819873525307,1458.9619642670204,2.8554513350691457,3904.775923497102,3.0162752773936874,741.1929878416229,873.2361948391409,902.4318283483312,2.083309204453144,712.2025198738027
2025-08-18 20:27:06.146986,182.41962271566035,13.368405183563718,1438.27544611438,2.969453169772072,3546.4069357007825,3.518575645152275,853.2219015922155,920.4887267064399,919.2832834384276,1.7213373798443894,688.4089427995524
2025-08-18 20:28:06.146986,160.86719755342202,15.068098043855898,1429.0729992862516,3.1194120301721453,3500.710254654073,3.5631135051620744,809.4600474223323,808.614502501101,920.7602133120619,1.924879050338189,683.5853738797988
2025-08-18 20:29:06.146986,162.75082167486968,17.645977184006643,1460.459431477939,2.581354865010968,3414.723318590086,2.578934429190113,786.2812451332642,892.5888976659844,918.4258335512269,1.9832107623176778,704.2164945315554
2025-08-18 20:30:06.146986,174.37712470759027,16.08308368112779,1448.5697198145403,3.3281288640019713,3293.8594698286734,3.1812956375234354,785.2533411511813,870.9693064657868,931.7577568072228,2.0277388603709814,687.0083730605503
2025-08-18 20:31:06.146986,169.87168879665577,13.852614307605071,1423.214593690294,2.9254641800577863,3461.116471538723,2.996078578723344,804.4037161257132,900.0805101161923,1016.015018935339,1.9034179073381787,700.8025108360922
2025-08-18 20:32:06.146986,183.14247332595275,16.916635878250883,1419.6628316698336,3.3373676266530277,3694.8845478331423,2.9672320759481456,831.2305523156467,970.6150495494701,923.6583467750795,2.0763582217765104,695.2857312149589
2025-08-18 20:33:06.146986,170.91975924478788,14.570385482017059,1430.8259254171282,3.3197832008941823,3496.8644081238003,3.665153975215358,754.7063558938554,950.2248107200429,901.5861479098027,2.0186085273487038,676.9066682201063
2025-08-18 20:34:06.146986,165.87696298664707,19.589049696784425,1486.4193445053247,3.0912613913775235,3622.0568171786094,2.881230930053037,787.9716632052877,885.1507683228085,964.8111177404606,2.170601186549229,670.0875640835835
2025-08-18 20:35:06.146986,194.65648768921554,19.089682924836517,1494.2655583602261,3.4001096651403078,3853.1414297013125,2.712211448362439,849.6190225986372,894.4362775928026,957.268597601139,2.225642171796005,707.8133941881364
2025-08-18 20:36:06.146986,177.74223699513465,17.208194852711134,1454.0997829461783,3.3486394689849868,3383.9043639107613,2.592504347815743,824.738568674603,874.8650378548051,1016.4884912916857,2.1557473026916893,707.4351165632484
2025-08-18 20:37:06.146986,180.67528204687923,18.722013409539546,1452.9788559248257,3.138207705833072,3560.5749801316883,2.9127265343971778,822.1792316166428,895.474105375514,948.776243980753,2.2092783170413703,719.3252861332144
2025-08-18 20:38:06.146986,165.75251813786542,16.12958270024676,1443.2735925634095,3.1156480769616604,3700.8787121871355,2.6323768656109223,812.2308953413668,922.0843805840256,881.3776090791796,1.9380291404316121,683.3224272437195
2025-08-18 20:39:06.146986,174.55617275474816,17.530874988750032,1431.31029303381,3.4194465571328716,3313.4192733066807,2.567609118730474,809.3144382959752,860.5895381766363,937.1773433474334,2.086400376470494,714.7713097897484
2025-08-18 20:40:06.146986,181.10922589709867,18.955440590604148,1477.503581152145,3.246402767881533,3535.610565613161,2.555014937166453,785.9547468853476,947.0011799112137,936.5809945150822,2.1397511538200975,703.3751371933374
2025-08-18 20:41:06.146986,168.49006422577696,16.490997363588626,1487.4715278779427,3.4089394336736287,3874.464904925272,2.5847286479466005,783.2535044730793,927.4328541949611,913.0141263994587,2.214765016383398,701.290925362641
2025-08-18 20:42:06.146986,183.75698018345673,15.489625656971432,1432.1316182832143,2.722205185129453,3431.949923908037,2.6195838054913296,824.183973426811,926.1267226941286,933.1218193101779,1.9096066423453848,701.3148260822467
2025-08-18 20:43:06.146986,173.99361310081196,12.590756083645768,1448.3432324315079,3.2196970194038927,3713.6693076007577,3.1995263608292706,783.8117730833817,911.4741490485102,945.5133267438315,1.9929085264087465,691.4792252678683
2025-08-18 20:44:06.146986,177.08306250206724,15.833732948557012,1441.0026739857967,2.8845181826061257,3471.7726245580457,2.020008738696431,808.5149774538459,872.891953517872,948.1751961766049,2.0756174543538504,683.9457118379869
2025-08-18 20:45:06.146986,173.98293387770602,17.646846369124624,1441.5952185027004,3.1948422985026474,3859.917403463398,2.649123376008238,804.5520647397518,930.3630242343801,908.5867261011325,2.228435725060925,711.6047793191918
2025-08-18 20:46:06.146986,198.52278184508938,17.89126685513526,1473.7181651085973,3.342764041669177,3170.9064222325787,2.9499350463208835,865.7566274745259,890.408075526641,968.2808502148148,2.2306371653316863,714.2303442526706
2025-08-18 20:47:06.146986,179.86502775262065,17.00873013143682,1423.7607690926775,3.5478280291498208,3512.991238202057,3.5743123100890695,795.1873311098993,849.3441607916161,999.0781577756179,2.041380321155581,708.6991746239345
2025-08-18 20:48:06.146986,169.42289071044098,14.917401810075521,1459.3293938187262,3.012366654312563,3204.229060970822,2.877036480461708,835.0538993675601,902.3873799718081,958.4167744921348,1.7811370272804543,702.2666714923503
2025-08-18 20:49:06.146986,188.2254491210319,12.046356862104819,1464.5647621461173,3.0948590389396036,3359.8246367438214,2.923338316058663,821.2191531699175,865.2292883932048,983.1910357625128,1.670652516689642,691.2273589822053
2025-08-18 20:50:06.146986,167.79156350028978,15.00956980399053,1447.1569765279637,3.1808934185848927,3358.636242940961,2.95602664801094,796.48271337763,881.8475131689388,955.4393803668486,2.0513639417702048,682.3380175693289
2025-08-18 20:51:06.146986,182.08863595004755,15.391310257892098,1467.8613565397354,3.005093779707622,3446.608738573229,2.0881561731111367,762.6803799271833,921.2013436292176,918.6058285546372,1.875082769163979,708.0360531896459
2025-08-18 20:52:06.146986,160.40329876120225,15.374142065619973,1452.953036810749,3.3957119457578515,3262.341729860936,3.3295465504624655,798.4110932567106,896.4111786684163,958.1274187609524,1.9347694531478128,695.526290789896
2025-08-18 20:53:06.146986,166.7181395110157,17.23711271395585,1474.3425984231224,3.1859810909268753,3485.6520884880974,3.308710785105687,826.977092802416,898.8765660807964,934.9233339556781,1.9829869052667268,699.5779776222863
2025-08-18 20:54:06.146986,181.96861235869125,19.97135282202968,1419.555893901483,3.2243914046752096,3592.0933008962356,3.4072480796433364,763.2554725931251,935.0519903040291,916.7165456424345,2.271724404081085,710.509881261297
2025-08-18 20:55:06.146986,187.3846657999541,16.247058403682185,1443.0244947798626,3.324034625354832,3193.6193734756866,4.252924026514145,825.0712850460591,832.3165079107375,947.6576263544613,1.9644819617471372,694.5168432602679
2025-08-18 20:56:06.146986,181.7136828118997,15.566536421687077,1448.5637371429793,3.185657696724918,3373.013501994106,2.3507391985063952,840.2866061126352,933.7466744247142,974.6110628174863,1.9168207666554085,698.1105631590415
2025-08-18 20:57:06.146986,178.8435171761176,15.481556373991815,1396.555852310573,3.036492174364827,4008.1984265526044,2.2559866676971634,802.880212097357,904.4246297246771,939.7824251399283,1.9543891455191875,690.7678173613414
2025-08-18 20:58:06.146986,176.98896304410712,16.248769533815427,1428.2809453284292,3.1873959523403066,3565.84742777317,3.352933657299494,827.4109010427052,897.9255615580747,1008.1987290109666,2.1133957981308282,698.3732242274616
2025-08-18 20:59:06.146986,165.21478009632574,14.343412479303202,1433.7280149128242,3.0287637280973225,3136.451759163647,2.831255449407154,804.2076344877779,898.8683884342491,978.5271879297095,1.7233113734410186,710.7857157935213
2025-08-18 21:00:06.146986,172.8015579160529,16.240397117492112,1468.964119896467,3.2215961778232973,3219.9068270480425,2.5071858732315295,817.1414432277958,919.1936124336794,933.5645316688984,1.9882624444234243,691.1985714276166
2025-08-18 21:01:06.146986,175.39361229040213,16.9016246726636,1435.863133073708,3.3993875441603594,3545.180849074572,2.8587187660895155,844.807408572655,930.7786571947073,932.6534761438666,2.0533827110739855,712.0803092659687
